1/1/2015,0,88242808,0,0,0,6,280860,0,0,0
1/1/2015,0,150987232,0,0,0,11,449717,0,0,0
1/1/2015,0,128215776,0,0,0,7,205468,0,0,1
1/1/2015,0,138966296,0,0,0,11,285220,0,0,4
1/1/2015,0,7253976,0,0,0,13,444557,0,0,0
1/1/2015,0,73898592,0,0,0,11,450798,0,0,0
1/1/2015,0,93335304,0,0,0,8,191176,0,0,0
1/1/2015,0,242532488,0,25,0,4,448908,0,0,400
1/1/2015,0,193505144,0,0,0,6,190439,0,0,0
1/1/2015,0,163185568,0,0,0,8,185384,0,0,0
1/1/2015,0,128693200,792,0,8,6,186109,0,0,0
1/1/2015,0,177003496,0,0,0,11,280208,0,0,0
1/1/2015,0,130853120,0,0,15,10,129963,0,0,0
1/1/2015,0,31814680,0,0,0,12,283964,0,0,0
1/1/2015,0,167275352,0,0,0,12,271931,0,0,1
1/1/2015,0,185403491,64776,0,26,30,224801,8,8,0
1/1/2015,0,179059296,0,0,31,8,193845,0,0,0
1/1/2015,0,213430168,0,0,0,31,247273,0,0,2
1/1/2015,0,77573944,0,0,0,14,195653,0,0,0
1/1/2015,0,187201168,0,0,0,20,195571,0,0,0
1/1/2015,0,103406336,0,0,0,36,247388,0,0,0
1/1/2015,0,162973840,0,0,0,35,250438,0,0,0
1/1/2015,0,115192632,0,0,0,32,249669,0,0,2
1/1/2015,0,78748536,944,0,0,10,286540,0,0,0
1/1/2015,0,188705712,0,0,0,7,201053,0,0,0
1/1/2015,0,95200320,0,0,0,30,247476,0,0,1
1/1/2015,0,236841032,0,0,0,8,288036,0,0,0
1/1/2015,0,38699120,0,0,0,9,287815,0,0,2
1/1/2015,0,155139184,0,0,0,11,297941,0,0,0
1/1/2015,0,20594272,112,0,0,36,246392,0,0,0
1/1/2015,0,190372704,0,0,0,33,247177,0,0,0
1/1/2015,0,54184680,0,0,0,13,243626,0,0,0
1/1/2015,0,36825208,0,0,0,21,193837,0,0,0
1/1/2015,0,15179720,0,0,0,90,220053,0,0,0
1/1/2015,0,30414760,0,0,0,10,192125,0,0,0
1/1/2015,0,36854256,0,0,0,9,284348,0,0,2
1/1/2015,0,52298320,0,0,0,15,196769,0,0,0
1/1/2015,0,85479624,0,11,0,13,202762,0,0,6
1/1/2015,0,116116288,0,0,0,12,189947,0,0,0
1/1/2015,0,99755832,0,0,0,7,216969,0,0,0
1/1/2015,0,166176048,0,0,0,7,214224,0,0,2
1/1/2015,0,174052456,0,0,0,11,192031,0,0,0
1/1/2015,0,229341912,0,0,0,8,193496,0,0,0
1/1/2015,0,30932488,0,0,0,13,237409,0,0,0
1/1/2015,0,2697888,0,0,0,3,202343,0,0,0
1/1/2015,0,115738944,0,0,0,8,239420,0,0,0
1/1/2015,0,34912488,0,0,0,10,201579,0,0,0
1/1/2015,0,23766320,0,0,0,7,194188,0,0,4
1/1/2015,0,22987328,0,0,0,12,245819,0,0,0
1/1/2015,0,193938760,0,0,0,9,217819,0,0,1
1/1/2015,0,196112264,0,0,0,12,243920,0,0,0
1/1/2015,0,226982064,0,0,0,11,197300,0,0,0
1/1/2015,0,197766920,0,0,0,6,244734,0,0,0
1/1/2015,0,208528880,0,0,0,7,190223,0,0,1
1/1/2015,0,226827456,0,0,0,6,221304,0,0,0
1/1/2015,0,135597248,0,0,0,9,197460,0,0,0
1/1/2015,0,190203784,0,0,0,12,220186,0,0,0
1/1/2015,0,19847352,440,0,0,6,200028,0,0,1
1/1/2015,0,161946400,4072,0,0,13,188573,0,0,0
1/1/2015,0,214266384,0,0,0,13,217561,0,0,0
1/1/2015,0,186610208,0,0,0,6,385764,0,0,0
1/1/2015,0,0,0,0,0,12,214817,0,0,0
1/1/2015,0,141941680,0,0,0,7,216944,0,0,0
1/1/2015,0,234318640,0,0,0,4,185772,0,0,3
1/1/2015,0,132033080,0,0,0,5,182050,0,0,0
1/1/2015,0,24431928,0,0,0,8,24,0,0,0
1/1/2015,0,65557072,0,0,0,23,45,0,0,0
1/1/2015,0,97067752,0,0,0,6,236785,0,0,0
1/1/2015,0,56559256,0,0,0,9,193237,0,0,0
1/1/2015,0,117151648,0,0,0,7,199543,0,0,0
1/1/2015,0,244111264,0,0,0,8,383350,0,0,0
1/1/2015,0,109802712,0,0,0,8,187634,0,0,0
1/1/2015,0,59489688,0,0,0,14,313829,0,0,0
1/1/2015,0,214392992,0,0,0,9,186716,0,0,0
1/1/2015,0,114125368,0,0,0,8,185888,0,0,0
1/1/2015,0,188801784,0,0,0,6,283678,0,0,0
1/1/2015,0,193036136,0,9,46,2,321220,0,0,1
1/1/2015,0,160609528,0,0,0,14,307719,0,0,0
1/1/2015,0,233573248,0,0,0,6,198266,0,0,0
1/1/2015,0,91519632,0,16,0,9,282973,0,0,12
1/1/2015,0,79301392,0,0,6,10,200271,0,0,0
1/1/2015,0,106183632,0,0,0,8,207854,0,0,1
1/1/2015,0,2528512,0,0,0,5,222865,0,0,0
1/1/2015,0,15352928,0,0,0,11,197121,0,0,0
1/1/2015,0,169807832,44008,0,0,12,130739,0,0,0
1/1/2015,0,178148616,2000,0,0,24,46,0,0,0
1/1/2015,0,164894928,0,0,0,11,186018,0,0,0
1/1/2015,0,98997784,0,0,0,12,226503,0,0,0
1/1/2015,0,156726952,0,0,0,8,228901,0,0,0
1/1/2015,0,110766392,0,0,0,8,262785,0,0,0
1/1/2015,0,141049448,16,0,12,8,139874,0,0,0
1/1/2015,0,19012656,24,0,0,11,35,0,0,0
1/1/2015,0,18149416,0,0,0,9,220602,0,0,0
1/1/2015,0,7547928,0,0,0,12,229417,0,0,0
1/1/2015,0,139929672,0,0,0,13,42,0,0,5
1/1/2015,0,111948232,0,0,0,10,409333,0,0,0
1/1/2015,0,9275072,0,0,0,7,25,0,0,0
1/1/2015,0,209936896,0,0,2,10,7489,0,0,0
1/1/2015,0,86203992,0,0,0,13,42,0,0,0
1/1/2015,0,16719872,0,0,0,8,24,0,0,7
1/1/2015,0,241082272,8,0,0,10,29,0,0,0
1/1/2015,0,199302352,0,0,0,8,262286,0,0,1
1/1/2015,0,100157320,0,0,0,9,198295,0,0,0
1/1/2015,0,32468296,0,0,0,12,226710,0,0,0
1/1/2015,0,207883032,0,0,0,8,261753,0,0,0
1/1/2015,0,147891384,0,0,0,7,197710,0,0,0
1/1/2015,0,88542848,0,0,0,16,306119,0,0,1
1/1/2015,0,157459024,0,0,0,9,283531,0,0,14
1/1/2015,0,168473496,0,0,0,12,218368,0,0,0
1/1/2015,0,184626152,0,0,112,17,321634,0,0,0
1/1/2015,0,85663616,0,0,0,9,200305,0,0,0
1/1/2015,0,217823736,0,0,0,5,18,0,0,0
1/1/2015,0,189252320,0,0,0,5,19,0,0,0
1/1/2015,0,43083896,0,0,0,9,27,0,0,0
1/1/2015,0,63083832,0,0,0,11,199434,0,0,0
1/1/2015,0,230373088,0,0,0,7,197300,0,0,0
1/1/2015,0,119042768,0,0,0,10,27,0,0,0
1/1/2015,0,58412944,0,0,0,24,227023,0,0,0
1/1/2015,0,108602968,0,0,0,11,200941,0,0,0
1/1/2015,0,36396096,0,0,0,11,35,0,0,0
1/1/2015,0,153756064,0,0,0,5,18,0,0,0
1/1/2015,0,98357784,0,0,0,4,8,0,0,0
1/1/2015,0,212573176,0,18,0,9,27,0,0,4
1/1/2015,0,225937872,0,0,0,5,217373,0,0,0
1/1/2015,0,55415160,0,0,0,6,23,0,0,0
1/1/2015,0,186653312,0,0,0,6,210130,0,0,0
1/1/2015,0,111450872,0,0,0,6,262303,0,0,0
1/1/2015,0,36314712,0,0,0,8,284108,0,0,0
1/1/2015,0,87626592,0,0,0,7,273959,0,0,0
1/1/2015,0,62998904,0,0,0,4,153052,0,0,0
1/1/2015,0,85541776,0,0,0,5,212024,0,0,0
1/1/2015,0,62221640,0,0,6,8,240090,0,0,0
1/1/2015,0,209608016,0,70,0,10,259834,0,0,1165
1/1/2015,0,36820728,0,0,0,12,197041,0,0,3
1/1/2015,0,241822488,80,0,0,5,314626,0,0,0
1/1/2015,0,19720208,0,0,0,5,401445,0,0,4
1/1/2015,0,217639288,0,0,0,13,195843,0,0,1
1/1/2015,0,175301872,0,0,0,5,187220,0,0,0
1/1/2015,0,193437680,1936,0,0,5,182277,0,0,0
1/1/2015,0,184326776,0,0,0,38,246833,0,0,0
1/1/2015,0,237174696,0,0,0,7,197371,0,0,0
1/1/2015,0,200997664,0,0,0,10,317075,0,0,0
1/1/2015,0,156324192,0,0,0,60,218826,0,0,0
1/1/2015,0,91951056,0,0,0,60,219594,0,0,0
1/1/2015,0,41415136,0,0,2,6,204587,0,0,0
1/1/2015,0,59021320,0,0,0,8,204801,0,0,0
1/1/2015,0,178608536,0,0,0,6,200240,0,0,0
1/1/2015,0,189233400,0,0,0,8,428657,0,0,0
1/1/2015,0,68256376,0,0,0,10,432420,0,0,0
1/1/2015,0,144500808,0,0,0,10,445428,0,0,0
1/1/2015,0,90530088,0,0,0,8,279481,0,0,10
1/1/2015,0,10915992,0,0,0,7,280186,0,0,1
1/1/2015,0,227964472,0,1,0,78,220772,0,0,104
1/1/2015,0,218162848,0,0,0,6,200342,0,0,0
1/1/2015,0,88861112,0,0,0,10,449245,0,0,0
1/1/2015,0,242138400,0,0,0,7,282471,0,0,0
1/1/2015,0,86857440,232,0,0,6,204784,0,0,0
1/1/2015,0,31278352,0,0,0,7,281674,0,0,0
1/1/2015,0,228548280,0,0,0,6,200289,0,0,0
1/1/2015,0,19616576,0,0,0,6,292307,0,0,0
1/1/2015,0,165726864,0,0,0,7,174552,0,0,0
1/1/2015,0,49818320,0,0,0,9,445029,0,0,0
1/1/2015,0,121353416,0,0,0,7,293719,0,0,0
1/1/2015,0,201877792,0,0,0,10,447176,0,0,0
1/1/2015,0,209199760,0,1,0,7,279871,0,0,52
1/1/2015,0,241968088,0,0,6,22,203056,0,0,0
1/1/2015,0,235764256,0,0,0,10,288510,0,0,3
1/1/2015,0,140213032,0,0,0,57,219534,0,0,0
1/1/2015,0,226282984,0,0,0,8,199130,0,0,0
1/1/2015,0,203936664,0,0,0,13,285591,0,0,0
1/1/2015,0,107582704,0,0,0,20,194981,0,0,0
1/1/2015,0,30351120,0,0,0,30,248918,0,0,0
1/1/2015,0,113907728,0,0,0,8,197645,0,0,0
1/1/2015,0,25247272,0,0,0,20,171193,0,0,1
1/1/2015,0,109574640,0,0,0,13,246851,0,0,0
1/1/2015,0,57460824,0,0,0,10,285091,0,0,0
1/1/2015,0,200702864,0,0,0,9,201235,0,0,0
1/1/2015,0,71350416,0,0,0,7,198020,0,0,0
1/1/2015,0,152656704,0,15,0,95,223190,0,0,155
1/1/2015,0,138448904,0,0,0,19,196698,0,0,0
1/1/2015,0,218999720,0,0,0,89,214637,0,0,0
1/1/2015,0,236674632,0,0,0,8,406377,0,0,10
1/1/2015,0,189138768,0,0,0,10,34,0,0,0
1/1/2015,0,60790408,0,0,2,7,183139,0,0,0
1/1/2015,0,98183304,56,0,0,24,235992,0,0,0
1/1/2015,0,228012976,0,0,0,8,224544,0,0,0
1/1/2015,0,185327416,0,0,0,8,155451,0,0,0
1/1/2015,0,100144136,0,1,0,4,200744,0,0,0
1/1/2015,0,211231464,0,1,0,4,237304,0,0,7226
1/1/2015,0,57537584,0,0,0,6,155241,0,0,8
1/1/2015,0,508584,0,0,0,4,373005,0,0,0
1/1/2015,0,11659192,0,1,0,2,198575,0,0,1
1/1/2015,0,113747592,0,0,0,6,19,0,0,0
1/1/2015,0,126100600,0,0,0,14,43,0,0,5
1/1/2015,0,73692296,0,0,0,15,44,0,0,0
1/1/2015,0,79036376,0,0,0,9,27,0,0,0
1/1/2015,0,21358480,0,0,0,11,88839,8,8,0
1/1/2015,0,242992744,0,0,0,7,230337,0,0,0
1/1/2015,0,61316616,168,0,11,7,94924,0,0,0
1/1/2015,0,25012752,112,0,0,12,36,0,0,0
1/1/2015,0,41973904,0,0,0,7,20,0,0,0
1/1/2015,0,152369448,0,0,0,8,271115,0,0,0
1/1/2015,0,117632152,0,0,0,7,18,0,0,1
1/1/2015,0,190108232,0,0,0,11,28,0,0,1
1/1/2015,0,52000488,0,0,0,7,209797,0,0,0
1/1/2015,0,63559568,0,0,6,7,214696,24,24,0
1/1/2015,0,207996472,0,0,0,5,205515,0,0,0
1/1/2015,0,26513208,0,0,0,4,164891,0,0,0
1/1/2015,0,88886208,0,0,0,5,359637,0,0,6
1/1/2015,0,130742600,0,0,0,7,224459,0,0,0
1/1/2015,0,218656456,0,0,0,6,314970,0,0,12
1/1/2015,0,243890056,1208,1,0,4,312579,0,0,0
1/1/2015,0,45340272,0,0,0,5,186491,0,0,0
1/1/2015,0,193902776,0,1,0,1,271646,0,0,0
1/1/2015,0,161799176,0,1,0,1,171608,0,0,0
1/1/2015,0,129475464,0,0,0,4,148008,0,0,0
1/2/2015,0,1650864,56,0,52,6,407438,0,0,7
1/2/2015,0,192723440,0,0,0,12,238718,0,0,0
